,BidPrice-I-XCHNG,BidVolume-I-XCHNG,AskPrice-I-XCHNG,AskVolume-I-XCHNG,BidPrice-Z-XCHNG,BidVolume-Z-XCHNG,AskPrice-Z-XCHNG,AskVolume-Z-XCHNG
2018-01-01 02:50:00,56.1,113.0,56.300000000000004,124.0,56.1,37.0,56.6,40.0
2018-01-01 02:55:00,56.150000000000006,104.0,56.300000000000004,118.0,56.0,35.0,56.45,38.0
2018-01-01 03:00:00,56.150000000000006,92.0,56.35,107.0,56.0,33.0,56.400000000000006,34.0
2018-01-01 03:05:00,56.2,92.0,56.35,121.0,55.95,33.0,56.35,37.0
2018-01-01 03:10:00,56.050000000000004,92.0,56.2,113.0,55.85,30.0,56.25,37.0
2018-01-01 03:15:00,56.1,95.0,56.25,107.0,55.95,32.0,56.300000000000004,36.0
2018-01-01 03:20:00,56.050000000000004,95.0,56.2,108.0,55.900000000000006,33.0,56.25,36.0
2018-01-01 03:25:00,56.0,100.0,56.150000000000006,102.0,55.95,32.0,56.300000000000004,35.0
2018-01-01 03:30:00,56.050000000000004,109.0,56.2,109.0,56.050000000000004,33.0,56.45,35.0
2018-01-01 03:35:00,56.1,104.0,56.300000000000004,114.0,56.150000000000006,33.0,56.550000000000004,36.0
2018-01-01 03:40:00,56.1,95.0,56.25,114.0,56.150000000000006,32.0,56.550000000000004,37.0
2018-01-01 03:45:00,56.0,90.0,56.2,109.0,56.0,31.0,56.45,37.0
2018-01-01 03:50:00,56.0,102.0,56.2,107.0,55.85,34.0,56.300000000000004,37.0
2018-01-01 03:55:00,55.95,103.0,56.1,116.0,55.85,35.0,56.300000000000004,41.0
2018-01-01 04:00:00,56.050000000000004,109.0,56.2,133.0,55.75,40.0,56.150000000000006,39.0
2018-01-01 04:05:00,56.050000000000004,109.0,56.2,125.0,55.900000000000006,41.0,56.300000000000004,33.0
2018-01-01 04:10:00,56.050000000000004,100.0,56.25,126.0,55.95,38.0,56.35,36.0
2018-01-01 04:15:00,56.1,98.0,56.25,124.0,55.900000000000006,36.0,56.300000000000004,39.0
2018-01-01 04:20:00,55.95,93.0,56.1,105.0,55.75,33.0,56.150000000000006,33.0
2018-01-01 04:25:00,55.900000000000006,92.0,56.050000000000004,110.0,55.6,34.0,56.0,35.0
2018-01-01 04:30:00,55.85,101.0,56.050000000000004,112.0,55.550000000000004,39.0,55.95,36.0
2018-01-01 04:35:00,55.800000000000004,117.0,56.0,117.0,55.7,42.0,56.150000000000006,40.0
2018-01-01 04:40:00,55.800000000000004,105.0,56.0,105.0,55.75,35.0,56.300000000000004,39.0
2018-01-01 04:45:00,55.85,99.0,56.050000000000004,116.0,55.800000000000004,37.0,56.35,39.0
2018-01-01 04:50:00,55.900000000000006,95.0,56.1,123.0,55.800000000000004,35.0,56.300000000000004,41.0
2018-01-01 04:55:00,55.900000000000006,121.0,56.050000000000004,136.0,55.7,47.0,56.150000000000006,44.0
2018-01-01 05:00:00,55.900000000000006,113.0,56.1,146.0,55.800000000000004,45.0,56.25,46.0
2018-01-01 05:05:00,55.95,114.0,56.150000000000006,149.0,55.800000000000004,46.0,56.2,46.0
2018-01-01 05:10:00,55.900000000000006,109.0,56.050000000000004,147.0,55.7,43.0,56.1,45.0
2018-01-01 05:15:00,55.900000000000006,115.0,56.1,135.0,55.650000000000006,40.0,56.1,43.0
2018-01-01 05:20:00,55.95,103.0,56.1,113.0,55.75,33.0,56.1,40.0
2018-01-01 05:25:00,55.900000000000006,112.0,56.050000000000004,122.0,55.85,37.0,56.2,43.0
2018-01-01 05:30:00,56.0,105.0,56.150000000000006,104.0,55.95,33.0,56.300000000000004,37.0
2018-01-01 05:35:00,56.0,95.0,56.150000000000006,105.0,55.95,30.0,56.35,34.0
2018-01-01 05:40:00,56.0,88.0,56.150000000000006,102.0,56.0,27.0,56.35,35.0
2018-01-01 05:45:00,56.050000000000004,90.0,56.2,97.0,55.900000000000006,27.0,56.300000000000004,35.0
2018-01-01 05:50:00,56.1,93.0,56.25,107.0,55.900000000000006,31.0,56.300000000000004,36.0
2018-01-01 05:55:00,56.150000000000006,96.0,56.300000000000004,112.0,55.85,31.0,56.25,37.0
2018-01-01 06:00:00,56.050000000000004,97.0,56.25,102.0,55.900000000000006,26.0,56.300000000000004,38.0
2018-01-01 06:05:00,56.0,107.0,56.150000000000006,120.0,55.85,31.0,56.25,41.0
2018-01-01 06:10:00,56.050000000000004,113.0,56.2,130.0,55.85,35.0,56.300000000000004,44.0
2018-01-01 06:15:00,56.0,117.0,56.2,125.0,55.75,33.0,56.2,45.0
2018-01-01 06:20:00,55.95,104.0,56.150000000000006,114.0,55.800000000000004,32.0,56.25,38.0
2018-01-01 06:25:00,56.1,119.0,56.25,102.0,55.75,36.0,56.2,35.0
2018-01-01 06:30:00,56.2,111.0,56.400000000000006,91.0,55.800000000000004,36.0,56.25,33.0
2018-01-01 06:35:00,56.150000000000006,107.0,56.35,108.0,55.85,38.0,56.300000000000004,39.0
2018-01-01 06:40:00,56.2,113.0,56.400000000000006,95.0,55.85,37.0,56.35,37.0
2018-01-01 06:45:00,56.150000000000006,113.0,56.35,97.0,56.0,39.0,56.400000000000006,37.0
2018-01-01 06:50:00,56.2,107.0,56.35,104.0,55.85,40.0,56.300000000000004,38.0
2018-01-01 06:55:00,56.2,106.0,56.35,101.0,56.0,39.0,56.400000000000006,38.0
2018-01-01 07:00:00,56.25,107.0,56.400000000000006,96.0,56.150000000000006,39.0,56.550000000000004,37.0
2018-01-01 07:05:00,56.1,110.0,56.300000000000004,103.0,56.150000000000006,44.0,56.550000000000004,37.0
2018-01-01 07:10:00,56.150000000000006,103.0,56.300000000000004,111.0,56.1,50.0,56.5,38.0
2018-01-01 07:15:00,56.25,109.0,56.400000000000006,106.0,56.1,47.0,56.5,40.0
2018-01-01 07:20:00,56.2,102.0,56.35,108.0,56.050000000000004,43.0,56.400000000000006,37.0
2018-01-01 07:25:00,56.300000000000004,102.0,56.45,100.0,56.050000000000004,43.0,56.45,33.0
2018-01-01 07:30:00,56.25,106.0,56.400000000000006,119.0,55.900000000000006,47.0,56.300000000000004,37.0
2018-01-01 07:35:00,56.25,111.0,56.400000000000006,106.0,55.900000000000006,37.0,56.300000000000004,40.0
2018-01-01 07:40:00,56.2,117.0,56.400000000000006,110.0,55.85,35.0,56.300000000000004,46.0
2018-01-01 07:45:00,56.150000000000006,101.0,56.300000000000004,108.0,55.900000000000006,33.0,56.35,40.0
2018-01-01 07:50:00,56.1,102.0,56.25,109.0,55.75,36.0,56.2,38.0
2018-01-01 07:55:00,56.150000000000006,99.0,56.35,111.0,55.85,33.0,56.300000000000004,42.0
2018-01-01 08:00:00,56.1,98.0,56.300000000000004,110.0,55.800000000000004,34.0,56.25,39.0
2018-01-01 08:05:00,56.1,100.0,56.25,97.0,55.900000000000006,33.0,56.35,38.0
2018-01-01 08:10:00,56.050000000000004,98.0,56.2,97.0,55.800000000000004,32.0,56.25,39.0
2018-01-01 08:15:00,56.0,85.0,56.2,96.0,55.85,29.0,56.35,34.0
2018-01-01 08:20:00,56.0,84.0,56.2,97.0,56.0,32.0,56.5,28.0
2018-01-01 08:25:00,55.900000000000006,91.0,56.1,117.0,55.900000000000006,36.0,56.400000000000006,33.0
2018-01-01 08:30:00,55.95,91.0,56.150000000000006,108.0,55.85,32.0,56.45,30.0
2018-01-01 08:35:00,55.95,88.0,56.2,95.0,55.75,30.0,56.35,26.0
2018-01-01 08:40:00,55.95,88.0,56.150000000000006,90.0,55.800000000000004,26.0,56.35,28.0
2018-01-01 08:45:00,55.95,93.0,56.150000000000006,95.0,55.75,29.0,56.300000000000004,30.0
2018-01-01 08:50:00,55.900000000000006,88.0,56.1,95.0,55.85,29.0,56.35,31.0
2018-01-01 08:55:00,55.85,94.0,56.050000000000004,98.0,55.75,31.0,56.300000000000004,30.0
2018-01-01 09:00:00,55.800000000000004,99.0,56.050000000000004,99.0,55.7,33.0,56.25,32.0
2018-01-01 09:05:00,55.75,99.0,55.95,100.0,55.6,35.0,56.150000000000006,32.0
2018-01-01 09:10:00,55.85,105.0,56.050000000000004,102.0,55.7,39.0,56.2,30.0
2018-01-01 09:15:00,55.800000000000004,102.0,56.0,103.0,55.6,35.0,56.150000000000006,33.0
2018-01-01 09:20:00,55.85,97.0,56.1,110.0,55.650000000000006,37.0,56.2,34.0
2018-01-01 09:25:00,55.85,105.0,56.1,112.0,55.7,37.0,56.2,36.0
2018-01-01 09:30:00,55.85,98.0,56.050000000000004,104.0,55.75,36.0,56.300000000000004,31.0
2018-01-01 09:35:00,55.800000000000004,97.0,56.0,97.0,55.6,35.0,56.2,29.0
2018-01-01 09:40:00,55.85,97.0,56.1,94.0,55.650000000000006,31.0,56.2,31.0
2018-01-01 09:45:00,55.800000000000004,90.0,56.050000000000004,100.0,55.7,33.0,56.2,31.0
2018-01-01 09:50:00,55.85,98.0,56.050000000000004,93.0,55.75,30.0,56.300000000000004,33.0
2018-01-01 09:55:00,55.95,101.0,56.150000000000006,82.0,55.75,29.0,56.25,31.0
2018-01-01 10:00:00,55.95,93.0,56.1,77.0,55.7,25.0,56.2,31.0
2018-01-01 10:05:00,55.900000000000006,90.0,56.1,78.0,55.800000000000004,25.0,56.25,29.0
2018-01-01 10:10:00,55.900000000000006,93.0,56.1,79.0,55.900000000000006,25.0,56.35,32.0
2018-01-01 10:15:00,55.85,97.0,56.050000000000004,88.0,55.800000000000004,28.0,56.300000000000004,33.0
2018-01-01 10:20:00,55.800000000000004,99.0,56.0,90.0,55.85,30.0,56.35,32.0
2018-01-01 10:25:00,55.85,111.0,56.050000000000004,104.0,55.95,31.0,56.400000000000006,36.0
2018-01-01 10:30:00,55.800000000000004,115.0,56.0,102.0,55.800000000000004,31.0,56.300000000000004,35.0
2018-01-01 10:35:00,55.75,102.0,55.95,105.0,55.900000000000006,31.0,56.45,33.0
2018-01-01 10:40:00,55.85,92.0,56.050000000000004,104.0,55.95,28.0,56.5,34.0
2018-01-01 10:45:00,56.0,88.0,56.2,98.0,55.900000000000006,29.0,56.5,32.0
2018-01-01 10:50:00,56.0,89.0,56.2,103.0,56.0,30.0,56.6,31.0
2018-01-01 10:55:00,56.0,91.0,56.2,102.0,56.1,32.0,56.650000000000006,30.0
2018-01-01 11:00:00,56.0,94.0,56.2,93.0,56.1,34.0,56.7,27.0
2018-01-01 11:05:00,55.95,98.0,56.150000000000006,99.0,56.050000000000004,38.0,56.6,28.0
2018-01-01 11:10:00,55.95,106.0,56.150000000000006,94.0,56.0,35.0,56.5,32.0
2018-01-01 11:15:00,56.0,105.0,56.2,86.0,56.050000000000004,36.0,56.550000000000004,31.0
2018-01-01 11:20:00,56.0,110.0,56.2,87.0,56.050000000000004,37.0,56.6,30.0
2018-01-01 11:25:00,56.1,117.0,56.25,90.0,56.2,38.0,56.650000000000006,36.0
2018-01-01 11:30:00,56.1,113.0,56.300000000000004,90.0,56.150000000000006,34.0,56.6,34.0
2018-01-01 11:35:00,56.1,118.0,56.300000000000004,97.0,56.050000000000004,38.0,56.550000000000004,39.0
2018-01-01 11:40:00,56.050000000000004,106.0,56.25,98.0,56.050000000000004,36.0,56.5,33.0
2018-01-01 11:45:00,56.1,110.0,56.25,97.0,56.050000000000004,36.0,56.5,32.0
2018-01-01 11:50:00,56.150000000000006,110.0,56.300000000000004,110.0,56.0,38.0,56.45,35.0
2018-01-01 11:55:00,56.2,102.0,56.35,108.0,56.1,32.0,56.550000000000004,38.0
2018-01-01 12:00:00,56.150000000000006,90.0,56.35,99.0,55.95,31.0,56.45,33.0
2018-01-01 12:05:00,56.2,80.0,56.400000000000006,100.0,56.0,29.0,56.550000000000004,33.0
2018-01-01 12:10:00,56.2,77.0,56.400000000000006,90.0,56.0,26.0,56.45,31.0
2018-01-01 12:15:00,56.300000000000004,83.0,56.45,89.0,56.1,28.0,56.550000000000004,29.0
2018-01-01 12:20:00,56.25,84.0,56.45,85.0,56.1,25.0,56.550000000000004,31.0
2018-01-01 12:25:00,56.25,87.0,56.400000000000006,80.0,56.150000000000006,27.0,56.6,30.0
2018-01-01 12:30:00,56.35,78.0,56.5,80.0,56.050000000000004,25.0,56.45,30.0
2018-01-01 12:35:00,56.35,80.0,56.5,80.0,56.0,25.0,56.400000000000006,28.0
2018-01-01 12:40:00,56.400000000000006,80.0,56.6,74.0,56.150000000000006,26.0,56.550000000000004,25.0
2018-01-01 12:45:00,56.45,86.0,56.6,78.0,56.150000000000006,28.0,56.6,26.0
2018-01-01 12:50:00,56.550000000000004,93.0,56.7,79.0,56.2,28.0,56.550000000000004,25.0
2018-01-01 12:55:00,56.45,92.0,56.6,89.0,56.25,27.0,56.650000000000006,31.0
2018-01-01 13:00:00,56.45,87.0,56.6,89.0,56.150000000000006,28.0,56.6,31.0
2018-01-01 13:05:00,56.400000000000006,82.0,56.6,89.0,56.1,26.0,56.6,33.0
2018-01-01 13:10:00,56.400000000000006,85.0,56.6,89.0,56.1,27.0,56.550000000000004,36.0
2018-01-01 13:15:00,56.35,78.0,56.550000000000004,87.0,56.1,25.0,56.550000000000004,35.0
2018-01-01 13:20:00,56.25,86.0,56.45,103.0,56.150000000000006,29.0,56.550000000000004,37.0
2018-01-01 13:25:00,56.25,91.0,56.400000000000006,100.0,56.1,33.0,56.5,37.0
2018-01-01 13:30:00,56.400000000000006,95.0,56.550000000000004,94.0,56.1,36.0,56.5,34.0
2018-01-01 13:35:00,56.35,111.0,56.5,97.0,56.2,36.0,56.6,38.0
2018-01-01 13:40:00,56.35,111.0,56.5,106.0,56.2,38.0,56.6,43.0
2018-01-01 13:45:00,56.35,104.0,56.550000000000004,94.0,56.050000000000004,37.0,56.45,38.0
2018-01-01 13:50:00,56.400000000000006,98.0,56.550000000000004,94.0,56.050000000000004,34.0,56.45,37.0
2018-01-01 13:55:00,56.400000000000006,86.0,56.5,108.0,56.150000000000006,32.0,56.5,35.0
2018-01-01 14:00:00,56.400000000000006,97.0,56.550000000000004,113.0,56.1,33.0,56.5,34.0
2018-01-01 14:05:00,56.35,97.0,56.5,111.0,55.95,30.0,56.35,33.0
2018-01-01 14:10:00,56.400000000000006,105.0,56.550000000000004,109.0,55.900000000000006,31.0,56.35,35.0
2018-01-01 14:15:00,56.400000000000006,108.0,56.550000000000004,115.0,56.050000000000004,32.0,56.5,38.0
2018-01-01 14:20:00,56.400000000000006,130.0,56.550000000000004,120.0,55.900000000000006,37.0,56.35,42.0
2018-01-01 14:25:00,56.35,132.0,56.550000000000004,114.0,55.900000000000006,37.0,56.35,39.0
2018-01-01 14:30:00,56.400000000000006,124.0,56.6,111.0,55.900000000000006,36.0,56.400000000000006,41.0
2018-01-01 14:35:00,56.400000000000006,131.0,56.6,117.0,55.900000000000006,37.0,56.35,45.0
2018-01-01 14:40:00,56.45,120.0,56.6,103.0,55.900000000000006,32.0,56.300000000000004,43.0
2018-01-01 14:45:00,56.5,116.0,56.650000000000006,104.0,55.95,35.0,56.35,42.0
2018-01-01 14:50:00,56.400000000000006,115.0,56.6,109.0,56.0,37.0,56.45,42.0
2018-01-01 14:55:00,56.35,134.0,56.550000000000004,115.0,56.0,37.0,56.45,49.0
2018-01-01 15:00:00,56.35,154.0,56.5,127.0,56.050000000000004,41.0,56.45,55.0
2018-01-01 15:05:00,56.35,158.0,56.5,128.0,56.050000000000004,42.0,56.45,53.0
2018-01-01 15:10:00,56.300000000000004,163.0,56.45,132.0,56.050000000000004,45.0,56.45,58.0
2018-01-01 15:15:00,56.2,165.0,56.35,143.0,55.95,50.0,56.300000000000004,56.0
2018-01-01 15:20:00,56.2,159.0,56.35,162.0,55.95,54.0,56.300000000000004,52.0
2018-01-01 15:25:00,56.150000000000006,146.0,56.35,160.0,55.900000000000006,54.0,56.300000000000004,54.0
2018-01-01 15:30:00,56.2,151.0,56.35,166.0,55.900000000000006,54.0,56.25,56.0
2018-01-01 15:35:00,56.150000000000006,158.0,56.300000000000004,146.0,55.95,55.0,56.25,48.0
2018-01-01 15:40:00,56.2,158.0,56.300000000000004,140.0,55.900000000000006,58.0,56.25,48.0
2018-01-01 15:45:00,56.1,137.0,56.2,153.0,55.85,59.0,56.150000000000006,44.0
2018-01-01 15:50:00,56.1,152.0,56.25,165.0,55.900000000000006,58.0,56.2,50.0
2018-01-01 15:55:00,56.050000000000004,161.0,56.2,152.0,55.95,56.0,56.300000000000004,49.0
2018-01-01 16:00:00,56.1,160.0,56.25,160.0,56.0,48.0,56.35,54.0
2018-01-01 16:05:00,56.150000000000006,141.0,56.35,155.0,56.0,44.0,56.400000000000006,50.0
2018-01-01 16:10:00,56.1,125.0,56.25,137.0,55.85,42.0,56.2,43.0
2018-01-01 16:15:00,56.1,107.0,56.25,119.0,55.85,36.0,56.150000000000006,38.0
2018-01-01 16:20:00,56.150000000000006,91.0,56.25,119.0,56.0,34.0,56.300000000000004,32.0
2018-01-01 16:25:00,56.050000000000004,105.0,56.2,121.0,56.0,37.0,56.35,34.0
2018-01-01 16:30:00,56.0,109.0,56.150000000000006,129.0,56.0,40.0,56.400000000000006,35.0
2018-01-01 16:35:00,56.0,118.0,56.150000000000006,122.0,55.800000000000004,41.0,56.2,35.0
2018-01-01 16:40:00,55.95,110.0,56.1,115.0,55.75,34.0,56.150000000000006,34.0
2018-01-01 16:45:00,55.95,108.0,56.1,123.0,55.650000000000006,35.0,56.050000000000004,34.0
2018-01-01 16:50:00,55.95,99.0,56.150000000000006,114.0,55.75,30.0,56.2,30.0
2018-01-01 16:55:00,55.85,91.0,56.050000000000004,127.0,55.650000000000006,29.0,56.1,33.0
2018-01-01 17:00:00,55.900000000000006,105.0,56.1,118.0,55.800000000000004,31.0,56.2,34.0
2018-01-01 17:05:00,56.0,108.0,56.2,132.0,55.650000000000006,38.0,56.050000000000004,36.0
2018-01-01 17:10:00,55.900000000000006,106.0,56.1,140.0,55.6,40.0,56.0,37.0
2018-01-01 17:15:00,55.95,113.0,56.150000000000006,133.0,55.6,38.0,56.0,41.0
2018-01-01 17:20:00,55.95,109.0,56.1,139.0,55.7,37.0,56.1,43.0
2018-01-01 17:25:00,56.1,89.0,56.300000000000004,125.0,55.85,33.0,56.25,37.0
2018-01-01 17:30:00,56.1,96.0,56.25,130.0,55.900000000000006,37.0,56.300000000000004,38.0
2018-01-01 17:35:00,56.0,94.0,56.150000000000006,118.0,55.900000000000006,38.0,56.25,35.0
2018-01-01 17:40:00,56.0,111.0,56.2,121.0,55.85,41.0,56.300000000000004,37.0
2018-01-01 17:45:00,56.050000000000004,120.0,56.25,126.0,55.85,45.0,56.300000000000004,38.0
2018-01-01 17:50:00,56.050000000000004,148.0,56.2,138.0,55.85,50.0,56.300000000000004,45.0
2018-01-01 17:55:00,56.050000000000004,144.0,56.25,122.0,55.800000000000004,46.0,56.25,42.0
2018-01-01 18:00:00,56.0,140.0,56.150000000000006,125.0,55.7,44.0,56.150000000000006,42.0
2018-01-01 18:05:00,56.050000000000004,155.0,56.25,127.0,55.85,48.0,56.25,42.0
2018-01-01 18:10:00,56.1,159.0,56.300000000000004,125.0,56.0,46.0,56.35,43.0
2018-01-01 18:15:00,56.150000000000006,156.0,56.35,135.0,55.95,45.0,56.400000000000006,46.0
2018-01-01 18:20:00,56.150000000000006,149.0,56.35,121.0,55.95,45.0,56.35,41.0
2018-01-01 18:25:00,56.2,155.0,56.35,118.0,55.85,44.0,56.300000000000004,44.0
2018-01-01 18:30:00,56.25,153.0,56.400000000000006,133.0,56.050000000000004,45.0,56.45,47.0
2018-01-01 18:35:00,56.35,144.0,56.5,132.0,56.1,42.0,56.550000000000004,46.0
2018-01-01 18:40:00,56.2,139.0,56.35,113.0,56.050000000000004,38.0,56.5,45.0
2018-01-01 18:45:00,56.2,144.0,56.35,119.0,56.050000000000004,38.0,56.45,51.0
2018-01-01 18:50:00,56.1,148.0,56.25,123.0,56.050000000000004,38.0,56.400000000000006,54.0
2018-01-01 18:55:00,56.050000000000004,141.0,56.2,134.0,55.85,37.0,56.25,54.0
2018-01-01 19:00:00,56.1,144.0,56.25,125.0,55.95,32.0,56.35,54.0
2018-01-01 19:05:00,56.1,136.0,56.25,122.0,55.95,33.0,56.300000000000004,50.0
2018-01-01 19:10:00,56.150000000000006,148.0,56.300000000000004,127.0,55.95,38.0,56.300000000000004,56.0
2018-01-01 19:15:00,56.150000000000006,150.0,56.300000000000004,125.0,56.0,36.0,56.35,56.0
2018-01-01 19:20:00,56.150000000000006,156.0,56.300000000000004,137.0,56.050000000000004,44.0,56.35,55.0
2018-01-01 19:25:00,56.150000000000006,154.0,56.300000000000004,130.0,56.0,45.0,56.300000000000004,51.0
2018-01-01 19:30:00,56.1,142.0,56.2,121.0,56.050000000000004,42.0,56.400000000000006,45.0
2018-01-01 19:35:00,56.0,135.0,56.1,115.0,56.150000000000006,40.0,56.5,45.0
2018-01-01 19:40:00,55.95,142.0,56.1,121.0,56.0,39.0,56.400000000000006,48.0
2018-01-01 19:45:00,56.050000000000004,152.0,56.2,108.0,56.050000000000004,41.0,56.45,45.0
2018-01-01 19:50:00,56.0,172.0,56.2,102.0,56.050000000000004,46.0,56.45,45.0
2018-01-01 19:55:00,56.0,155.0,56.150000000000006,103.0,56.0,43.0,56.400000000000006,42.0
2018-01-01 20:00:00,55.900000000000006,150.0,56.050000000000004,97.0,55.85,41.0,56.2,38.0
2018-01-01 20:05:00,55.95,151.0,56.1,102.0,55.75,45.0,56.150000000000006,39.0
2018-01-01 20:10:00,55.95,139.0,56.150000000000006,91.0,55.7,38.0,56.1,36.0
2018-01-01 20:15:00,55.95,136.0,56.1,94.0,55.800000000000004,36.0,56.150000000000006,38.0
2018-01-01 20:20:00,55.85,140.0,56.0,82.0,55.7,34.0,56.050000000000004,35.0
2018-01-01 20:25:00,55.800000000000004,140.0,55.95,80.0,55.45,34.0,55.900000000000006,34.0
2018-01-01 20:30:00,55.75,137.0,55.900000000000006,84.0,55.550000000000004,34.0,56.0,34.0
2018-01-01 20:35:00,55.7,145.0,55.85,96.0,55.650000000000006,37.0,56.050000000000004,38.0
2018-01-01 20:40:00,55.650000000000006,129.0,55.800000000000004,100.0,55.650000000000006,36.0,56.050000000000004,35.0
2018-01-01 20:45:00,55.550000000000004,109.0,55.7,113.0,55.45,34.0,55.900000000000006,38.0
2018-01-01 20:50:00,55.550000000000004,108.0,55.75,123.0,55.35,41.0,55.800000000000004,38.0
2018-01-01 20:55:00,55.6,107.0,55.800000000000004,122.0,55.35,40.0,55.900000000000006,38.0
2018-01-01 21:00:00,55.650000000000006,116.0,55.800000000000004,129.0,55.550000000000004,43.0,55.95,42.0
2018-01-01 21:05:00,55.550000000000004,115.0,55.75,119.0,55.45,39.0,55.85,38.0
2018-01-01 21:10:00,55.5,108.0,55.7,109.0,55.45,35.0,55.900000000000006,35.0
2018-01-01 21:15:00,55.550000000000004,99.0,55.75,103.0,55.45,31.0,55.900000000000006,38.0
2018-01-01 21:20:00,55.650000000000006,99.0,55.85,97.0,55.45,30.0,55.95,34.0
2018-01-01 21:25:00,55.7,104.0,55.85,109.0,55.400000000000006,35.0,55.900000000000006,38.0
2018-01-01 21:30:00,55.550000000000004,95.0,55.75,106.0,55.300000000000004,36.0,55.85,35.0
2018-01-01 21:35:00,55.6,104.0,55.800000000000004,116.0,55.45,39.0,56.0,34.0
2018-01-01 21:40:00,55.550000000000004,117.0,55.75,133.0,55.400000000000006,49.0,55.900000000000006,38.0
2018-01-01 21:45:00,55.5,111.0,55.7,130.0,55.45,43.0,55.95,36.0
2018-01-01 21:50:00,55.400000000000006,113.0,55.6,127.0,55.45,40.0,55.95,36.0
2018-01-01 21:55:00,55.45,113.0,55.650000000000006,126.0,55.45,40.0,55.95,33.0
2018-01-01 22:00:00,55.45,109.0,55.650000000000006,131.0,55.550000000000004,46.0,56.050000000000004,34.0
2018-01-01 22:05:00,55.5,106.0,55.650000000000006,124.0,55.6,41.0,56.050000000000004,32.0
2018-01-01 22:10:00,55.400000000000006,99.0,55.550000000000004,123.0,55.6,39.0,56.050000000000004,32.0
2018-01-01 22:15:00,55.300000000000004,107.0,55.5,130.0,55.6,39.0,56.050000000000004,34.0
